date,hour,hour_of_day,dayofweek,day_type,audit_quality_regime,period,pair,y_ab,y_ba,X,r,F,T_daily,p
2018-01-14,2018-01-14 04:00:00,4,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 05:00:00,5,6,weekend,outage,degraded_period,near_outer,1,0,1,1.0,1,17,0.058823529411764705
2018-01-14,2018-01-14 06:00:00,6,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 07:00:00,7,6,weekend,outage,degraded_period,near_outer,1,1,2,0.5,0,17,0.11764705882352941
2018-01-14,2018-01-14 08:00:00,8,6,weekend,outage,degraded_period,near_outer,0,2,2,0.0,-2,17,0.11764705882352941
2018-01-14,2018-01-14 09:00:00,9,6,weekend,outage,degraded_period,near_outer,3,1,4,0.75,2,17,0.23529411764705882
2018-01-14,2018-01-14 10:00:00,10,6,weekend,outage,degraded_period,near_outer,2,0,2,1.0,2,17,0.11764705882352941
2018-01-14,2018-01-14 11:00:00,11,6,weekend,outage,degraded_period,near_outer,1,0,1,1.0,1,17,0.058823529411764705
2018-01-14,2018-01-14 12:00:00,12,6,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-14,2018-01-14 13:00:00,13,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 14:00:00,14,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 15:00:00,15,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 16:00:00,16,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 17:00:00,17,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 18:00:00,18,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 19:00:00,19,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 20:00:00,20,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 21:00:00,21,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 22:00:00,22,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 23:00:00,23,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-15,2018-01-15 00:00:00,0,0,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,10,0.1
2018-01-15,2018-01-15 01:00:00,1,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 02:00:00,2,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 03:00:00,3,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 04:00:00,4,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 05:00:00,5,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 06:00:00,6,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 07:00:00,7,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 08:00:00,8,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 09:00:00,9,0,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,10,0.1
2018-01-15,2018-01-15 10:00:00,10,0,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,10,0.1
2018-01-15,2018-01-15 11:00:00,11,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 12:00:00,12,0,weekday,outage,degraded_period,near_outer,2,0,2,1.0,2,10,0.2
2018-01-15,2018-01-15 13:00:00,13,0,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,10,0.1
2018-01-15,2018-01-15 14:00:00,14,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 15:00:00,15,0,weekday,outage,degraded_period,near_outer,1,0,1,1.0,1,10,0.1
2018-01-15,2018-01-15 16:00:00,16,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 17:00:00,17,0,weekday,outage,degraded_period,near_outer,0,2,2,0.0,-2,10,0.2
2018-01-15,2018-01-15 18:00:00,18,0,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,10,0.1
2018-01-15,2018-01-15 19:00:00,19,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 20:00:00,20,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 21:00:00,21,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 22:00:00,22,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-15,2018-01-15 23:00:00,23,0,weekday,outage,degraded_period,near_outer,0,0,0,,0,10,0.0
2018-01-16,2018-01-16 00:00:00,0,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 01:00:00,1,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 02:00:00,2,1,weekday,outage,degraded_period,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-16,2018-01-16 03:00:00,3,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 04:00:00,4,1,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-16,2018-01-16 05:00:00,5,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 06:00:00,6,1,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-16,2018-01-16 07:00:00,7,1,weekday,outage,degraded_period,near_outer,1,4,5,0.2,-3,26,0.19230769230769232
2018-01-16,2018-01-16 08:00:00,8,1,weekday,outage,degraded_period,near_outer,4,2,6,0.6666666666666666,2,26,0.23076923076923078
2018-01-16,2018-01-16 09:00:00,9,1,weekday,outage,degraded_period,near_outer,2,0,2,1.0,2,26,0.07692307692307693
2018-01-16,2018-01-16 10:00:00,10,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 11:00:00,11,1,weekday,outage,degraded_period,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-16,2018-01-16 12:00:00,12,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 13:00:00,13,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 14:00:00,14,1,weekday,outage,degraded_period,near_outer,0,2,2,0.0,-2,26,0.07692307692307693
2018-01-16,2018-01-16 15:00:00,15,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 16:00:00,16,1,weekday,outage,degraded_period,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-16,2018-01-16 17:00:00,17,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 18:00:00,18,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 19:00:00,19,1,weekday,outage,degraded_period,near_outer,4,0,4,1.0,4,26,0.15384615384615385
2018-01-16,2018-01-16 20:00:00,20,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 21:00:00,21,1,weekday,outage,degraded_period,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-16,2018-01-16 22:00:00,22,1,weekday,outage,degraded_period,near_outer,0,0,0,,0,26,0.0
2018-01-16,2018-01-16 23:00:00,23,1,weekday,outage,degraded_period,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-17,2018-01-17 00:00:00,0,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 01:00:00,1,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 02:00:00,2,2,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,12,0.08333333333333333
2018-01-17,2018-01-17 03:00:00,3,2,weekday,severe,degraded_period,near_outer,1,0,1,1.0,1,12,0.08333333333333333
2018-01-17,2018-01-17 04:00:00,4,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 05:00:00,5,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 06:00:00,6,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 07:00:00,7,2,weekday,severe,degraded_period,near_outer,1,0,1,1.0,1,12,0.08333333333333333
2018-01-17,2018-01-17 08:00:00,8,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 09:00:00,9,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 10:00:00,10,2,weekday,severe,degraded_period,near_outer,1,0,1,1.0,1,12,0.08333333333333333
2018-01-17,2018-01-17 11:00:00,11,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 12:00:00,12,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 13:00:00,13,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 14:00:00,14,2,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,12,0.08333333333333333
2018-01-17,2018-01-17 15:00:00,15,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 16:00:00,16,2,weekday,severe,degraded_period,near_outer,0,2,2,0.0,-2,12,0.16666666666666666
2018-01-17,2018-01-17 17:00:00,17,2,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,12,0.08333333333333333
2018-01-17,2018-01-17 18:00:00,18,2,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,12,0.08333333333333333
2018-01-17,2018-01-17 19:00:00,19,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 20:00:00,20,2,weekday,severe,degraded_period,near_outer,3,0,3,1.0,3,12,0.25
2018-01-17,2018-01-17 21:00:00,21,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 22:00:00,22,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-17,2018-01-17 23:00:00,23,2,weekday,severe,degraded_period,near_outer,0,0,0,,0,12,0.0
2018-01-18,2018-01-18 00:00:00,0,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 01:00:00,1,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 02:00:00,2,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 03:00:00,3,3,weekday,severe,degraded_period,near_outer,2,0,2,1.0,2,18,0.1111111111111111
2018-01-18,2018-01-18 04:00:00,4,3,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-18,2018-01-18 05:00:00,5,3,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-18,2018-01-18 06:00:00,6,3,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-18,2018-01-18 07:00:00,7,3,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-18,2018-01-18 08:00:00,8,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 09:00:00,9,3,weekday,severe,degraded_period,near_outer,1,2,3,0.3333333333333333,-1,18,0.16666666666666666
2018-01-18,2018-01-18 10:00:00,10,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 11:00:00,11,3,weekday,severe,degraded_period,near_outer,1,1,2,0.5,0,18,0.1111111111111111
2018-01-18,2018-01-18 12:00:00,12,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 13:00:00,13,3,weekday,severe,degraded_period,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-18,2018-01-18 14:00:00,14,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 15:00:00,15,3,weekday,severe,degraded_period,near_outer,2,0,2,1.0,2,18,0.1111111111111111
2018-01-18,2018-01-18 16:00:00,16,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 17:00:00,17,3,weekday,severe,degraded_period,near_outer,1,1,2,0.5,0,18,0.1111111111111111
2018-01-18,2018-01-18 18:00:00,18,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 19:00:00,19,3,weekday,severe,degraded_period,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-18,2018-01-18 20:00:00,20,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 21:00:00,21,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 22:00:00,22,3,weekday,severe,degraded_period,near_outer,0,0,0,,0,18,0.0
2018-01-18,2018-01-18 23:00:00,23,3,weekday,severe,degraded_period,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-19,2018-01-19 00:00:00,0,4,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-19,2018-01-19 01:00:00,1,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 02:00:00,2,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 03:00:00,3,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 04:00:00,4,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 05:00:00,5,4,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-19,2018-01-19 06:00:00,6,4,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-19,2018-01-19 07:00:00,7,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 08:00:00,8,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 09:00:00,9,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 10:00:00,10,4,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-19,2018-01-19 11:00:00,11,4,weekday,normal,post_recovery,near_outer,2,0,2,1.0,2,15,0.13333333333333333
2018-01-19,2018-01-19 12:00:00,12,4,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-19,2018-01-19 13:00:00,13,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 14:00:00,14,4,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-19,2018-01-19 15:00:00,15,4,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-19,2018-01-19 16:00:00,16,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 17:00:00,17,4,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-19,2018-01-19 18:00:00,18,4,weekday,normal,post_recovery,near_outer,0,2,2,0.0,-2,15,0.13333333333333333
2018-01-19,2018-01-19 19:00:00,19,4,weekday,normal,post_recovery,near_outer,2,1,3,0.6666666666666666,1,15,0.2
2018-01-19,2018-01-19 20:00:00,20,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 21:00:00,21,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 22:00:00,22,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-19,2018-01-19 23:00:00,23,4,weekday,normal,post_recovery,near_outer,0,0,0,,0,15,0.0
2018-01-20,2018-01-20 00:00:00,0,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 01:00:00,1,5,weekend,normal,post_recovery,near_outer,0,4,4,0.0,-4,25,0.16
2018-01-20,2018-01-20 02:00:00,2,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 03:00:00,3,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 04:00:00,4,5,weekend,normal,post_recovery,near_outer,0,1,1,0.0,-1,25,0.04
2018-01-20,2018-01-20 05:00:00,5,5,weekend,normal,post_recovery,near_outer,0,2,2,0.0,-2,25,0.08
2018-01-20,2018-01-20 06:00:00,6,5,weekend,normal,post_recovery,near_outer,0,1,1,0.0,-1,25,0.04
2018-01-20,2018-01-20 07:00:00,7,5,weekend,normal,post_recovery,near_outer,1,3,4,0.25,-2,25,0.16
2018-01-20,2018-01-20 08:00:00,8,5,weekend,normal,post_recovery,near_outer,3,2,5,0.6,1,25,0.2
2018-01-20,2018-01-20 09:00:00,9,5,weekend,normal,post_recovery,near_outer,0,3,3,0.0,-3,25,0.12
2018-01-20,2018-01-20 10:00:00,10,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 11:00:00,11,5,weekend,normal,post_recovery,near_outer,2,0,2,1.0,2,25,0.08
2018-01-20,2018-01-20 12:00:00,12,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 13:00:00,13,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 14:00:00,14,5,weekend,normal,post_recovery,near_outer,0,2,2,0.0,-2,25,0.08
2018-01-20,2018-01-20 15:00:00,15,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 16:00:00,16,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 17:00:00,17,5,weekend,normal,post_recovery,near_outer,1,0,1,1.0,1,25,0.04
2018-01-20,2018-01-20 18:00:00,18,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 19:00:00,19,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 20:00:00,20,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 21:00:00,21,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 22:00:00,22,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-20,2018-01-20 23:00:00,23,5,weekend,normal,post_recovery,near_outer,0,0,0,,0,25,0.0
2018-01-21,2018-01-21 00:00:00,0,6,weekend,normal,post_recovery,near_outer,2,0,2,1.0,2,23,0.08695652173913043
2018-01-21,2018-01-21 01:00:00,1,6,weekend,normal,post_recovery,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-21,2018-01-21 02:00:00,2,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 03:00:00,3,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 04:00:00,4,6,weekend,normal,post_recovery,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-21,2018-01-21 05:00:00,5,6,weekend,normal,post_recovery,near_outer,0,2,2,0.0,-2,23,0.08695652173913043
2018-01-21,2018-01-21 06:00:00,6,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 07:00:00,7,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 08:00:00,8,6,weekend,normal,post_recovery,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-21,2018-01-21 09:00:00,9,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 10:00:00,10,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 11:00:00,11,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 12:00:00,12,6,weekend,normal,post_recovery,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-21,2018-01-21 13:00:00,13,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 14:00:00,14,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 15:00:00,15,6,weekend,normal,post_recovery,near_outer,2,3,5,0.4,-1,23,0.21739130434782608
2018-01-21,2018-01-21 16:00:00,16,6,weekend,normal,post_recovery,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-21,2018-01-21 17:00:00,17,6,weekend,normal,post_recovery,near_outer,3,1,4,0.75,2,23,0.17391304347826086
2018-01-21,2018-01-21 18:00:00,18,6,weekend,normal,post_recovery,near_outer,0,3,3,0.0,-3,23,0.13043478260869565
2018-01-21,2018-01-21 19:00:00,19,6,weekend,normal,post_recovery,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-21,2018-01-21 20:00:00,20,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 21:00:00,21,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-21,2018-01-21 22:00:00,22,6,weekend,normal,post_recovery,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-21,2018-01-21 23:00:00,23,6,weekend,normal,post_recovery,near_outer,0,0,0,,0,23,0.0
2018-01-22,2018-01-22 00:00:00,0,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 01:00:00,1,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 02:00:00,2,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 03:00:00,3,0,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,5,0.2
2018-01-22,2018-01-22 04:00:00,4,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 05:00:00,5,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 06:00:00,6,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 07:00:00,7,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 08:00:00,8,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 09:00:00,9,0,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,5,0.2
2018-01-22,2018-01-22 10:00:00,10,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 11:00:00,11,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 12:00:00,12,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 13:00:00,13,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 14:00:00,14,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 15:00:00,15,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 16:00:00,16,0,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,5,0.2
2018-01-22,2018-01-22 17:00:00,17,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 18:00:00,18,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 19:00:00,19,0,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,5,0.2
2018-01-22,2018-01-22 20:00:00,20,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 21:00:00,21,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 22:00:00,22,0,weekday,normal,post_recovery,near_outer,0,0,0,,0,5,0.0
2018-01-22,2018-01-22 23:00:00,23,0,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,5,0.2
2018-01-23,2018-01-23 00:00:00,0,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 01:00:00,1,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 02:00:00,2,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 03:00:00,3,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 04:00:00,4,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 05:00:00,5,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 06:00:00,6,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 07:00:00,7,1,weekday,normal,post_recovery,near_outer,0,3,3,0.0,-3,13,0.23076923076923078
2018-01-23,2018-01-23 08:00:00,8,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 09:00:00,9,1,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,13,0.07692307692307693
2018-01-23,2018-01-23 10:00:00,10,1,weekday,normal,post_recovery,near_outer,3,0,3,1.0,3,13,0.23076923076923078
2018-01-23,2018-01-23 11:00:00,11,1,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,13,0.07692307692307693
2018-01-23,2018-01-23 12:00:00,12,1,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,13,0.07692307692307693
2018-01-23,2018-01-23 13:00:00,13,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 14:00:00,14,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 15:00:00,15,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 16:00:00,16,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 17:00:00,17,1,weekday,normal,post_recovery,near_outer,0,1,1,0.0,-1,13,0.07692307692307693
2018-01-23,2018-01-23 18:00:00,18,1,weekday,normal,post_recovery,near_outer,0,0,0,,0,13,0.0
2018-01-23,2018-01-23 19:00:00,19,1,weekday,normal,post_recovery,near_outer,1,0,1,1.0,1,13,0.07692307692307693
