date,hour,region,quality,N_ge1,N_ge2,N_ge3,N_ge4,N_ge5,N_ge6,N_eq1,N_eq2,N_eq3,N_eq4,active_rows,active_mmsi
2018-01-20,23,near,normal,5,5,5,4,4,4,0,0,1,0,230,5
2018-01-20,23,outer,normal,1,1,1,1,1,1,0,0,0,0,7,1
2018-01-21,0,core,normal,14,13,13,13,12,12,1,0,0,1,460,14
2018-01-21,0,near,normal,9,9,9,9,9,9,0,0,0,0,450,9
2018-01-21,0,outer,normal,2,1,1,1,1,1,1,0,0,0,117,2
2018-01-21,1,core,normal,6,6,5,5,5,5,0,1,0,0,154,6
2018-01-21,1,near,normal,3,3,3,2,2,2,0,0,1,0,172,3
2018-01-21,1,outer,normal,4,4,4,4,4,4,0,0,0,0,944,4
2018-01-21,2,core,normal,5,5,5,5,5,5,0,0,0,0,275,5
2018-01-21,2,near,normal,2,2,2,2,2,2,0,0,0,0,27,2
2018-01-21,2,outer,normal,4,4,4,4,4,4,0,0,0,0,611,4
2018-01-21,3,core,normal,15,15,15,15,15,15,0,0,0,0,1611,15
2018-01-21,3,near,normal,9,8,8,8,8,8,1,0,0,0,339,9
2018-01-21,3,outer,normal,2,2,2,2,2,2,0,0,0,0,38,2
2018-01-21,4,core,normal,14,14,14,14,14,14,0,0,0,0,945,14
2018-01-21,4,near,normal,6,6,6,6,6,6,0,0,0,0,464,6
2018-01-21,4,outer,normal,3,3,3,3,3,3,0,0,0,0,383,3
2018-01-21,5,core,normal,5,4,4,4,4,4,1,0,0,0,253,5
2018-01-21,5,near,normal,2,2,2,2,2,2,0,0,0,0,21,2
2018-01-21,5,outer,normal,3,3,3,3,3,3,0,0,0,0,803,3
2018-01-21,6,core,normal,4,4,4,4,4,4,0,0,0,0,135,4
2018-01-21,6,near,normal,2,2,2,2,2,2,0,0,0,0,63,2
2018-01-21,6,outer,normal,1,1,1,1,1,1,0,0,0,0,69,1
2018-01-21,7,core,normal,6,6,6,6,6,6,0,0,0,0,385,6
2018-01-21,7,near,normal,3,3,3,3,3,3,0,0,0,0,127,3
2018-01-21,7,outer,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-21,8,core,normal,10,10,10,10,10,10,0,0,0,0,732,10
2018-01-21,8,near,normal,4,4,4,4,3,3,0,0,0,1,57,4
2018-01-21,8,outer,normal,1,1,1,1,1,1,0,0,0,0,192,1
2018-01-21,9,core,normal,5,5,5,5,5,5,0,0,0,0,286,5
2018-01-21,9,near,normal,3,2,2,2,2,2,1,0,0,0,23,3
2018-01-21,9,outer,normal,2,2,2,2,2,2,0,0,0,0,193,2
2018-01-21,10,core,normal,8,7,7,7,7,6,1,0,0,0,203,8
2018-01-21,10,near,normal,5,5,5,5,5,3,0,0,0,0,192,5
2018-01-21,10,outer,normal,1,1,1,1,1,1,0,0,0,0,14,1
2018-01-21,11,core,normal,6,6,6,6,6,6,0,0,0,0,349,6
2018-01-21,11,near,normal,2,2,2,2,2,2,0,0,0,0,70,2
2018-01-21,11,outer,normal,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-21,12,core,normal,5,5,5,5,5,5,0,0,0,0,176,5
2018-01-21,12,near,normal,2,2,2,2,2,2,0,0,0,0,120,2
2018-01-21,12,outer,normal,2,2,2,2,2,2,0,0,0,0,499,2
2018-01-21,13,core,normal,14,14,14,14,14,14,0,0,0,0,1154,14
2018-01-21,13,near,normal,8,8,8,7,7,7,0,0,1,0,396,8
2018-01-21,13,outer,normal,3,2,2,2,2,2,1,0,0,0,712,3
2018-01-21,14,core,normal,9,9,9,9,9,9,0,0,0,0,454,9
2018-01-21,14,near,normal,8,8,8,8,8,8,0,0,0,0,394,8
2018-01-21,14,outer,normal,4,4,4,4,4,4,0,0,0,0,1127,4
2018-01-21,15,core,normal,4,4,3,3,3,3,0,1,0,0,45,4
2018-01-21,15,near,normal,6,6,6,6,6,6,0,0,0,0,214,6
2018-01-21,15,outer,normal,6,6,6,6,6,6,0,0,0,0,1529,6
2018-01-21,16,core,normal,9,9,9,9,9,9,0,0,0,0,544,9
2018-01-21,16,near,normal,9,9,9,9,9,9,0,0,0,0,539,9
2018-01-21,16,outer,normal,9,9,9,9,9,9,0,0,0,0,618,9
2018-01-21,17,core,normal,12,12,12,12,12,12,0,0,0,0,1218,12
2018-01-21,17,near,normal,9,9,9,9,9,9,0,0,0,0,593,9
2018-01-21,17,outer,normal,2,2,2,1,1,1,0,0,1,0,179,2
2018-01-21,18,core,normal,12,12,12,12,12,12,0,0,0,0,1700,12
2018-01-21,18,near,normal,15,14,14,14,14,14,1,0,0,0,938,15
2018-01-21,18,outer,normal,4,4,4,4,4,4,0,0,0,0,1128,4
2018-01-21,19,core,normal,16,15,15,15,14,14,1,0,0,1,1608,16
2018-01-21,19,near,normal,10,9,9,8,8,8,1,0,1,0,740,10
2018-01-21,19,outer,normal,4,3,3,3,3,3,1,0,0,0,386,4
2018-01-21,20,core,normal,13,13,13,13,12,12,0,0,0,1,781,13
2018-01-21,20,near,normal,11,10,10,10,9,9,1,0,0,1,496,11
2018-01-21,20,outer,normal,3,3,3,3,3,3,0,0,0,0,313,3
2018-01-21,21,core,normal,4,4,4,4,3,3,0,0,0,1,317,4
2018-01-21,21,near,normal,5,5,5,5,4,4,0,0,0,1,418,5
2018-01-21,21,outer,normal,3,2,2,2,2,2,1,0,0,0,816,3
2018-01-21,22,core,normal,5,5,5,5,5,5,0,0,0,0,402,5
2018-01-21,22,near,normal,4,4,4,3,3,3,0,0,1,0,206,4
2018-01-21,22,outer,normal,2,2,2,2,2,2,0,0,0,0,442,2
2018-01-21,23,core,normal,14,14,14,14,14,14,0,0,0,0,2651,14
2018-01-21,23,near,normal,6,5,4,4,4,4,1,1,0,0,315,6
2018-01-21,23,outer,normal,3,1,1,1,1,1,2,0,0,0,66,3
2018-01-22,0,core,normal,8,8,8,8,8,8,0,0,0,0,727,8
2018-01-22,0,near,normal,2,2,2,2,1,1,0,0,0,1,19,2
2018-01-22,0,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,1,core,normal,1,1,1,1,1,1,0,0,0,0,82,1
2018-01-22,1,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,1,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,2,core,normal,1,1,1,1,1,1,0,0,0,0,87,1
2018-01-22,2,near,normal,2,2,2,2,2,2,0,0,0,0,84,2
2018-01-22,2,outer,normal,1,1,1,1,1,1,0,0,0,0,95,1
2018-01-22,3,core,normal,4,4,4,4,4,4,0,0,0,0,486,4
2018-01-22,3,near,normal,2,2,2,2,2,2,0,0,0,0,245,2
2018-01-22,3,outer,normal,1,1,1,1,1,1,0,0,0,0,873,1
2018-01-22,4,core,normal,2,2,2,2,2,2,0,0,0,0,140,2
2018-01-22,4,near,normal,1,1,1,1,1,1,0,0,0,0,102,1
2018-01-22,4,outer,normal,2,2,2,2,2,2,0,0,0,0,431,2
2018-01-22,5,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,5,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,5,outer,normal,2,2,2,2,2,2,0,0,0,0,507,2
2018-01-22,6,core,normal,3,2,2,2,2,2,1,0,0,0,492,3
2018-01-22,6,near,normal,4,4,4,3,3,3,0,0,1,0,185,4
2018-01-22,6,outer,normal,1,1,1,1,1,1,0,0,0,0,89,1
2018-01-22,7,core,normal,13,13,13,13,13,13,0,0,0,0,1402,13
2018-01-22,7,near,normal,6,6,6,6,6,6,0,0,0,0,549,6
2018-01-22,7,outer,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-22,8,core,normal,7,7,7,7,7,7,0,0,0,0,385,7
2018-01-22,8,near,normal,6,6,6,6,5,5,0,0,0,1,319,6
2018-01-22,8,outer,normal,2,1,1,1,1,1,1,0,0,0,36,2
2018-01-22,9,core,normal,6,6,6,6,6,6,0,0,0,0,344,6
2018-01-22,9,near,normal,4,4,4,4,4,4,0,0,0,0,129,4
2018-01-22,9,outer,normal,2,2,2,1,1,1,0,0,1,0,778,2
2018-01-22,10,core,normal,4,4,3,3,3,3,0,1,0,0,66,4
2018-01-22,10,near,normal,3,2,2,2,2,2,1,0,0,0,160,3
2018-01-22,10,outer,normal,1,1,1,1,1,1,0,0,0,0,388,1
2018-01-22,11,core,normal,7,7,7,7,7,7,0,0,0,0,769,7
2018-01-22,11,near,normal,4,4,4,4,4,4,0,0,0,0,262,4
2018-01-22,11,outer,normal,2,2,1,1,1,1,0,1,0,0,341,2
2018-01-22,12,core,normal,8,6,6,6,6,6,2,0,0,0,376,8
2018-01-22,12,near,normal,10,10,10,10,10,10,0,0,0,0,492,10
2018-01-22,12,outer,normal,2,1,1,1,1,1,1,0,0,0,16,2
2018-01-22,13,core,normal,4,3,3,3,2,2,1,0,0,1,36,4
2018-01-22,13,near,normal,5,5,5,5,4,4,0,0,0,1,361,5
2018-01-22,13,outer,normal,2,2,2,2,2,2,0,0,0,0,146,2
2018-01-22,14,core,normal,2,2,1,0,0,0,0,1,1,0,5,2
2018-01-22,14,near,normal,2,2,2,2,2,2,0,0,0,0,54,2
2018-01-22,14,outer,normal,3,2,2,2,2,2,1,0,0,0,429,3
2018-01-22,15,core,normal,3,3,3,3,3,3,0,0,0,0,393,3
2018-01-22,15,near,normal,1,1,1,1,1,1,0,0,0,0,6,1
2018-01-22,15,outer,normal,5,5,4,4,4,4,0,1,0,0,530,5
2018-01-22,16,core,normal,6,6,6,6,6,6,0,0,0,0,920,6
2018-01-22,16,near,normal,3,3,3,3,3,3,0,0,0,0,117,3
2018-01-22,16,outer,normal,5,4,3,3,3,3,1,1,0,0,658,5
2018-01-22,17,core,normal,11,11,11,11,11,11,0,0,0,0,1726,11
2018-01-22,17,near,normal,6,6,6,6,6,6,0,0,0,0,1147,6
2018-01-22,17,outer,normal,1,1,1,1,1,1,0,0,0,0,31,1
2018-01-22,18,core,normal,10,9,9,9,9,9,1,0,0,0,636,10
2018-01-22,18,near,normal,6,6,6,6,6,6,0,0,0,0,560,6
2018-01-22,18,outer,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-22,19,core,normal,13,13,13,13,13,13,0,0,0,0,945,13
2018-01-22,19,near,normal,9,7,7,7,7,7,2,0,0,0,592,9
2018-01-22,19,outer,normal,2,1,1,1,1,1,1,0,0,0,76,2
2018-01-22,20,core,normal,8,7,7,7,7,7,1,0,0,0,428,8
2018-01-22,20,near,normal,5,4,4,4,4,4,1,0,0,0,87,5
2018-01-22,20,outer,normal,2,2,2,2,2,2,0,0,0,0,128,2
2018-01-22,21,core,normal,4,4,4,4,4,4,0,0,0,0,113,4
2018-01-22,21,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,21,outer,normal,3,2,2,2,2,2,1,0,0,0,262,3
2018-01-22,22,core,normal,12,12,12,12,12,12,0,0,0,0,1236,12
2018-01-22,22,near,normal,7,7,7,6,6,5,0,0,1,0,92,7
2018-01-22,22,outer,normal,2,2,2,2,2,2,0,0,0,0,327,2
2018-01-22,23,core,normal,10,10,9,9,9,9,0,1,0,0,456,10
2018-01-22,23,near,normal,7,7,7,7,7,7,0,0,0,0,419,7
2018-01-22,23,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,0,core,normal,5,5,5,5,5,5,0,0,0,0,141,5
2018-01-23,0,near,normal,7,5,4,4,4,4,2,1,0,0,236,7
2018-01-23,0,outer,normal,4,4,4,4,4,4,0,0,0,0,293,4
2018-01-23,1,core,normal,5,3,3,3,3,3,2,0,0,0,78,5
2018-01-23,1,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,1,outer,normal,4,4,4,4,4,4,0,0,0,0,217,4
2018-01-23,2,core,normal,6,6,6,6,6,6,0,0,0,0,292,6
2018-01-23,2,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,2,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,3,core,normal,8,8,8,8,8,8,0,0,0,0,600,8
2018-01-23,3,near,normal,5,5,5,5,5,5,0,0,0,0,361,5
2018-01-23,3,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,4,core,normal,3,3,3,2,2,2,0,0,1,0,38,3
2018-01-23,4,near,normal,1,1,1,1,1,1,0,0,0,0,69,1
2018-01-23,4,outer,normal,2,1,1,1,1,1,1,0,0,0,315,2
2018-01-23,5,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,5,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,5,outer,normal,1,1,1,1,1,1,0,0,0,0,311,1
2018-01-23,6,core,normal,10,10,10,10,10,10,0,0,0,0,834,10
2018-01-23,6,near,normal,4,4,4,4,4,4,0,0,0,0,209,4
2018-01-23,6,outer,normal,2,1,1,1,1,1,1,0,0,0,49,2
2018-01-23,7,core,normal,10,10,10,10,10,10,0,0,0,0,801,10
2018-01-23,7,near,normal,8,8,8,8,7,7,0,0,0,1,418,8
2018-01-23,7,outer,normal,4,3,3,3,3,3,1,0,0,0,679,4
2018-01-23,8,core,normal,10,10,10,10,10,9,0,0,0,0,456,10
2018-01-23,8,near,normal,7,7,7,6,6,6,0,0,1,0,156,7
2018-01-23,8,outer,normal,4,4,4,4,4,4,0,0,0,0,219,4
2018-01-23,9,core,normal,4,4,4,4,4,4,0,0,0,0,142,4
2018-01-23,9,near,normal,4,3,3,3,3,3,1,0,0,0,248,4
2018-01-23,9,outer,normal,3,3,3,3,3,3,0,0,0,0,401,3
2018-01-23,10,core,normal,6,6,6,6,6,6,0,0,0,0,177,6
2018-01-23,10,near,normal,3,3,3,3,2,2,0,0,0,1,28,3
2018-01-23,10,outer,normal,3,1,1,1,1,1,2,0,0,0,163,3
2018-01-23,11,core,normal,7,7,7,7,7,7,0,0,0,0,257,7
2018-01-23,11,near,normal,11,9,8,8,8,8,2,1,0,0,287,11
2018-01-23,11,outer,normal,4,4,4,4,4,4,0,0,0,0,736,4
2018-01-23,12,core,normal,7,7,6,5,4,4,0,1,1,1,219,7
2018-01-23,12,near,normal,9,8,6,6,6,6,1,2,0,0,259,9
2018-01-23,12,outer,normal,6,6,5,5,5,5,0,1,0,0,284,6
2018-01-23,13,core,normal,1,1,1,1,1,1,0,0,0,0,15,1
2018-01-23,13,near,normal,1,1,1,1,1,1,0,0,0,0,37,1
2018-01-23,13,outer,normal,4,4,4,4,4,4,0,0,0,0,388,4
2018-01-23,14,core,normal,7,7,7,7,7,7,0,0,0,0,804,7
2018-01-23,14,near,normal,6,6,6,6,6,6,0,0,0,0,385,6
2018-01-23,14,outer,normal,3,2,2,2,2,2,1,0,0,0,309,3
2018-01-23,15,core,normal,11,11,11,11,11,11,0,0,0,0,638,11
2018-01-23,15,near,normal,13,13,13,11,11,10,0,0,2,0,354,13
2018-01-23,15,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,16,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,16,near,normal,3,3,2,2,2,2,0,1,0,0,160,3
2018-01-23,16,outer,normal,4,4,4,4,4,4,0,0,0,0,517,4
2018-01-23,17,core,normal,6,6,5,4,4,4,0,1,1,0,112,6
2018-01-23,17,near,normal,5,4,4,4,4,4,1,0,0,0,232,5
2018-01-23,17,outer,normal,4,4,4,4,4,3,0,0,0,0,299,4
2018-01-23,18,core,normal,10,9,9,9,9,9,1,0,0,0,569,10
2018-01-23,18,near,normal,12,11,11,11,11,11,1,0,0,0,481,12
2018-01-23,18,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,19,core,normal,12,12,12,12,12,12,0,0,0,0,1274,12
2018-01-23,19,near,normal,12,10,10,10,10,10,2,0,0,0,385,12
2018-01-23,19,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,20,core,normal,14,13,13,13,11,10,1,0,0,2,609,14
2018-01-23,20,near,normal,13,11,11,10,10,10,2,0,1,0,430,13
2018-01-23,20,outer,normal,2,2,2,2,2,2,0,0,0,0,83,2
2018-01-23,21,core,normal,11,11,11,11,11,11,0,0,0,0,468,11
2018-01-23,21,near,normal,3,3,3,3,3,3,0,0,0,0,64,3
2018-01-23,21,outer,normal,4,3,3,3,3,3,1,0,0,0,503,4
2018-01-23,22,core,normal,2,2,2,2,2,2,0,0,0,0,69,2
2018-01-23,22,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,22,outer,normal,2,2,2,2,2,2,0,0,0,0,301,2
2018-01-23,23,core,normal,9,9,9,9,8,8,0,0,0,1,620,9
2018-01-23,23,near,normal,3,3,3,2,2,2,0,0,1,0,132,3
2018-01-23,23,outer,normal,2,2,2,2,2,2,0,0,0,0,49,2
2018-01-24,0,core,normal,9,9,9,8,8,8,0,0,1,0,179,9
2018-01-24,0,near,normal,4,4,4,4,4,2,0,0,0,0,28,4
2018-01-24,0,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,1,core,normal,7,7,7,7,7,7,0,0,0,0,358,7
2018-01-24,1,near,normal,4,4,4,4,3,3,0,0,0,1,84,4
2018-01-24,1,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,2,core,normal,4,4,4,3,3,3,0,0,1,0,119,4
2018-01-24,2,near,normal,2,2,2,2,2,2,0,0,0,0,146,2
2018-01-24,2,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,3,core,normal,5,5,5,5,5,5,0,0,0,0,515,5
2018-01-24,3,near,normal,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-24,3,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,4,core,normal,12,12,11,11,11,11,0,1,0,0,833,12
2018-01-24,4,near,normal,4,3,3,3,2,2,1,0,0,1,131,4
2018-01-24,4,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,5,core,normal,10,9,9,9,9,9,1,0,0,0,587,10
2018-01-24,5,near,normal,6,4,4,3,3,3,2,0,1,0,139,6
2018-01-24,5,outer,normal,1,1,1,1,1,1,0,0,0,0,33,1
2018-01-24,6,core,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-24,6,near,normal,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-24,6,outer,normal,2,2,2,2,2,2,0,0,0,0,217,2
2018-01-24,7,core,normal,5,4,3,3,3,3,1,1,0,0,302,5
2018-01-24,7,near,normal,5,2,2,2,2,2,3,0,0,0,179,5
2018-01-24,7,outer,normal,3,3,2,2,2,2,0,1,0,0,505,3
2018-01-24,8,core,normal,7,6,6,5,5,5,1,0,1,0,225,7
2018-01-24,8,near,normal,7,6,5,5,5,5,1,1,0,0,314,7
2018-01-24,8,outer,normal,5,3,3,3,3,3,2,0,0,0,456,5
2018-01-24,9,core,normal,9,9,9,9,8,8,0,0,0,1,699,9
2018-01-24,9,near,normal,6,6,6,5,5,5,0,0,1,0,204,6
2018-01-24,9,outer,normal,4,3,2,2,2,1,1,1,0,0,28,4
2018-01-24,10,core,normal,7,7,7,7,6,6,0,0,0,1,277,7
2018-01-24,10,near,normal,5,5,5,5,5,5,0,0,0,0,411,5
2018-01-24,10,outer,normal,4,4,4,3,3,2,0,0,1,0,26,4
2018-01-24,11,core,normal,13,13,13,13,13,13,0,0,0,0,765,13
2018-01-24,11,near,normal,7,7,6,6,6,6,0,1,0,0,241,7
2018-01-24,11,outer,normal,7,6,6,5,5,4,1,0,1,0,205,7
2018-01-24,12,core,normal,9,9,9,9,8,8,0,0,0,1,541,9
2018-01-24,12,near,normal,4,3,3,2,1,1,1,0,1,1,17,4
2018-01-24,12,outer,normal,4,3,3,3,3,3,1,0,0,0,466,4
2018-01-24,13,core,normal,6,6,6,6,6,6,0,0,0,0,309,6
2018-01-24,13,near,normal,5,5,5,3,3,3,0,0,2,0,133,5
2018-01-24,13,outer,normal,5,4,4,4,4,4,1,0,0,0,324,5
2018-01-24,14,core,normal,14,14,14,14,14,14,0,0,0,0,1502,14
2018-01-24,14,near,normal,7,6,5,5,5,5,1,1,0,0,158,7
2018-01-24,14,outer,normal,2,2,2,2,2,2,0,0,0,0,128,2
2018-01-24,15,core,normal,16,16,16,16,16,16,0,0,0,0,1104,16
2018-01-24,15,near,normal,14,13,13,13,13,12,1,0,0,0,482,14
2018-01-24,15,outer,normal,2,2,2,2,1,1,0,0,0,1,73,2
2018-01-24,16,core,normal,14,14,14,14,14,14,0,0,0,0,812,14
2018-01-24,16,near,normal,12,12,12,12,12,12,0,0,0,0,547,12
2018-01-24,16,outer,normal,2,2,2,2,2,2,0,0,0,0,43,2
2018-01-24,17,core,normal,3,3,3,3,3,3,0,0,0,0,91,3
2018-01-24,17,near,normal,1,1,1,1,1,1,0,0,0,0,10,1
2018-01-24,17,outer,normal,2,2,2,2,2,1,0,0,0,0,55,2
2018-01-24,18,core,normal,7,7,7,7,7,7,0,0,0,0,320,7
2018-01-24,18,near,normal,5,5,3,3,3,3,0,2,0,0,135,5
2018-01-24,18,outer,normal,1,1,1,1,1,1,0,0,0,0,14,1
2018-01-24,19,core,normal,15,15,15,15,14,14,0,0,0,1,1421,15
2018-01-24,19,near,normal,12,12,12,12,12,11,0,0,0,0,787,12
2018-01-24,19,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,20,core,normal,8,8,8,8,6,5,0,0,0,2,429,8
2018-01-24,20,near,normal,9,9,9,8,8,8,0,0,1,0,361,9
2018-01-24,20,outer,normal,3,3,2,2,2,2,0,1,0,0,199,3
2018-01-24,21,core,normal,10,10,10,10,10,10,0,0,0,0,836,10
2018-01-24,21,near,normal,7,6,6,6,6,6,1,0,0,0,208,7
2018-01-24,21,outer,normal,2,2,2,2,2,2,0,0,0,0,325,2
2018-01-24,22,core,normal,6,6,6,6,6,6,0,0,0,0,917,6
2018-01-24,22,near,normal,7,7,7,7,7,7,0,0,0,0,628,7
2018-01-24,22,outer,normal,2,1,1,1,1,1,1,0,0,0,212,2
2018-01-24,23,core,normal,8,8,8,8,8,8,0,0,0,0,462,8
2018-01-24,23,near,normal,6,6,6,6,6,6,0,0,0,0,612,6
2018-01-24,23,outer,normal,2,2,2,2,2,1,0,0,0,0,55,2
